Présidentielle 2007 - 1er Tour;22/04/2007;17;44;16;75117;PARIS 17;1564;1396;1392;1;BESANCENOT;Olivier;11;;;
Présidentielle 2007 - 1er Tour;22/04/2007;17;44;16;75117;PARIS 17;1564;1396;1392;2;BUFFET;Marie-George;5;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;22;15;75116;PARIS 16;1231;1071;1067;9;NIHOUS;Frédéric;0;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;23;15;75116;PARIS 16;1175;940;934;2;BUFFET;Marie-George;0;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;24;15;75116;PARIS 16;1365;1194;1186;9;NIHOUS;Frédéric;0;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;25;15;75116;PARIS 16;1158;1000;998;11;LAGUILLER;Arlette;3;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;30;15;75116;PARIS 16;1159;1022;1018;1;BESANCENOT;Olivier;8;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;34;14;75116;PARIS 16;1198;1055;1052;11;LAGUILLER;Arlette;1;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;36;14;75116;PARIS 16;1223;1087;1076;8;ROYAL;Ségolène;169;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;36;14;75116;PARIS 16;1223;1087;1076;9;NIHOUS;Frédéric;3;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;37;14;75116;PARIS 16;1213;1095;1090;2;BUFFET;Marie-George;1;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;37;14;75116;PARIS 16;1213;1095;1090;8;ROYAL;Ségolène;123;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;39;14;75116;PARIS 16;1507;1332;1323;6;VOYNET;Dominique;13;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;39;14;75116;PARIS 16;1507;1332;1323;7;de VILLIERS;Philippe;30;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;41;14;75116;PARIS 16;1504;1330;1322;8;ROYAL;Ségolène;156;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;41;14;75116;PARIS 16;1504;1330;1322;10;LE PEN;Jean-Marie;53;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;47;14;75116;PARIS 16;1729;1481;1473;10;LE PEN;Jean-Marie;60;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;48;14;75116;PARIS 16;1668;1491;1485;3;SCHIVARDI;Gérard;1;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;50;14;75116;PARIS 16;1429;1280;1269;7;de VILLIERS;Philippe;22;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;50;14;75116;PARIS 16;1429;1280;1269;12;SARKOZY;Nicolas;744;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;52;14;75116;PARIS 16;1724;1516;1505;10;LE PEN;Jean-Marie;57;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;33;20;75119;PARIS 19;1045;892;883;3;SCHIVARDI;Gérard;6;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;33;20;75119;PARIS 19;1045;892;883;6;VOYNET;Dominique;8;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;36;20;75119;PARIS 19;1182;953;946;4;BAYROU;François;151;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;38;20;75119;PARIS 19;1635;1393;1381;5;BOVE;José;33;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;41;20;75119;PARIS 19;1367;1115;1097;10;LE PEN;Jean-Marie;69;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;45;20;75119;PARIS 19;944;800;790;9;NIHOUS;Frédéric;2;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;54;14;75116;PARIS 16;1588;1435;1428;9;NIHOUS;Frédéric;0;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;56;14;75116;PARIS 16;1494;1358;1349;7;de VILLIERS;Philippe;11;;;
Présidentielle 2007 - 1er Tour;22/04/2007;16;58;14;75116;PARIS 16;1622;1379;1372;7;de VILLIERS;Philippe;28;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;6;20;75119;PARIS 19;1352;1149;1139;6;VOYNET;Dominique;15;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;7;20;75119;PARIS 19;1352;1125;1111;3;SCHIVARDI;Gérard;3;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;9;20;75119;PARIS 19;1377;1188;1178;11;LAGUILLER;Arlette;7;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;11;20;75119;PARIS 19;1554;1355;1346;8;ROYAL;Ségolène;546;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;16;20;75119;PARIS 19;1402;1267;1261;5;BOVE;José;18;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;17;20;75119;PARIS 19;1266;1087;1082;3;SCHIVARDI;Gérard;2;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;17;20;75119;PARIS 19;1266;1087;1082;5;BOVE;José;11;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;21;20;75119;PARIS 19;1562;1366;1346;7;de VILLIERS;Philippe;10;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;22;20;75119;PARIS 19;1619;1412;1399;7;de VILLIERS;Philippe;5;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;22;20;75119;PARIS 19;1619;1412;1399;9;NIHOUS;Frédéric;4;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;24;20;75119;PARIS 19;1155;1010;1006;11;LAGUILLER;Arlette;7;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;25;20;75119;PARIS 19;989;785;772;4;BAYROU;François;103;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;26;20;75119;PARIS 19;1462;1199;1183;8;ROYAL;Ségolène;502;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;28;20;75119;PARIS 19;1425;1216;1209;5;BOVE;José;13;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;28;20;75119;PARIS 19;1425;1216;1209;10;LE PEN;Jean-Marie;39;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;29;20;75119;PARIS 19;1422;1234;1220;11;LAGUILLER;Arlette;10;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;30;20;75119;PARIS 19;1615;1376;1370;7;de VILLIERS;Philippe;18;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;30;20;75119;PARIS 19;1615;1376;1370;11;LAGUILLER;Arlette;9;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;32;20;75119;PARIS 19;1346;1180;1168;3;SCHIVARDI;Gérard;2;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;25;7;75111;PARIS 11;1316;1154;1144;4;BAYROU;François;244;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;26;7;75111;PARIS 11;1219;1075;1070;12;SARKOZY;Nicolas;353;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;27;7;75111;PARIS 11;1384;1222;1211;2;BUFFET;Marie-George;21;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;29;7;75111;PARIS 11;1362;1211;1203;3;SCHIVARDI;Gérard;2;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;34;7;75111;PARIS 11;1342;1208;1202;12;SARKOZY;Nicolas;359;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;35;7;75111;PARIS 11;1276;1168;1159;2;BUFFET;Marie-George;13;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;37;6;75111;PARIS 11;1361;1199;1190;2;BUFFET;Marie-George;13;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;38;6;75111;PARIS 11;1300;1138;1127;3;SCHIVARDI;Gérard;0;;;
Présidentielle 2007 - 1er Tour;22/04/2007;11;46;6;75111;PARIS 11;1618;1354;1346;10;LE PEN;Jean-Marie;38;;;
Présidentielle 2007 - 1er Tour;22/04/2007;10;10;5;75110;PARIS 10;1687;1427;1411;9;NIHOUS;Frédéric;2;;;
Présidentielle 2007 - 1er Tour;22/04/2007;10;12;5;75110;PARIS 10;1676;1425;1411;11;LAGUILLER;Arlette;15;;;
Présidentielle 2007 - 1er Tour;22/04/2007;10;13;5;75110;PARIS 10;1690;1488;1479;2;BUFFET;Marie-George;22;;;
Présidentielle 2007 - 1er Tour;22/04/2007;10;15;5;75110;PARIS 10;1595;1368;1357;9;NIHOUS;Frédéric;1;;;
Présidentielle 2007 - 1er Tour;22/04/2007;10;20;5;75110;PARIS 10;1474;1285;1276;8;ROYAL;Ségolène;559;;;
Présidentielle 2007 - 1er Tour;22/04/2007;4;10;1;75104;PARIS 04;1112;976;964;12;SARKOZY;Nicolas;401;;;
Présidentielle 2007 - 1er Tour;22/04/2007;4;11;1;75104;PARIS 04;1059;924;917;6;VOYNET;Dominique;10;;;
Présidentielle 2007 - 1er Tour;22/04/2007;4;13;1;75104;PARIS 04;1537;1368;1356;2;BUFFET;Marie-George;9;;;
Présidentielle 2007 - 1er Tour;22/04/2007;4;13;1;75104;PARIS 04;1537;1368;1356;4;BAYROU;François;349;;;
Présidentielle 2007 - 1er Tour;22/04/2007;5;2;2;75105;PARIS 05;1545;1392;1373;3;SCHIVARDI;Gérard;3;;;
Présidentielle 2007 - 1er Tour;22/04/2007;5;3;2;75105;PARIS 05;1525;1327;1315;7;de VILLIERS;Philippe;18;;;
Présidentielle 2007 - 1er Tour;22/04/2007;5;4;2;75105;PARIS 05;1449;1283;1270;12;SARKOZY;Nicolas;465;;;
Présidentielle 2007 - 1er Tour;22/04/2007;5;6;2;75105;PARIS 05;1380;1228;1218;10;LE PEN;Jean-Marie;38;;;
Présidentielle 2007 - 1er Tour;22/04/2007;5;13;2;75105;PARIS 05;1328;1162;1156;6;VOYNET;Dominique;20;;;
Présidentielle 2007 - 1er Tour;22/04/2007;5;15;2;75105;PARIS 05;1470;1300;1280;9;NIHOUS;Frédéric;3;;;
Présidentielle 2007 - 1er Tour;22/04/2007;5;16;2;75105;PARIS 05;1453;1308;1296;3;SCHIVARDI;Gérard;1;;;
Présidentielle 2007 - 1er Tour;22/04/2007;5;16;2;75105;PARIS 05;1453;1308;1296;5;BOVE;José;12;;;
Présidentielle 2007 - 1er Tour;22/04/2007;19;4;20;75119;PARIS 19;1312;1078;1072;4;BAYROU;François;192;;;
Présidentielle 2007 - 1er Tour;22/04/2007;12;49;8;75112;PARIS 12;1555;1367;1341;2;BUFFET;Marie-George;19;;;
Présidentielle 2007 - 1er Tour;22/04/2007;12;50;8;75112;PARIS 12;1493;1324;1301;7;de VILLIERS;Philippe;13;;;
Présidentielle 2007 - 1er Tour;22/04/2007;12;53;7;75112;PARIS 12;1581;1408;1396;6;VOYNET;Dominique;21;;;
Présidentielle 2007 - 1er Tour;22/04/2007;12;56;7;75112;PARIS 12;1562;1375;1365;3;SCHIVARDI;Gérard;5;;;
Présidentielle 2007 - 1er Tour;22/04/2007;12;56;7;75112;PARIS 12;1562;1375;1365;5;BOVE;José;29;;;
Présidentielle 2007 - 1er Tour;22/04/2007;12;59;7;75112;PARIS 12;1547;1365;1356;8;ROYAL;Ségolène;449;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;1;9;75113;PARIS 13;1683;1477;1467;3;SCHIVARDI;Gérard;4;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;1;9;75113;PARIS 13;1683;1477;1467;6;VOYNET;Dominique;23;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;1;9;75113;PARIS 13;1683;1477;1467;10;LE PEN;Jean-Marie;42;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;2;9;75113;PARIS 13;1421;1247;1235;1;BESANCENOT;Olivier;35;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;3;9;75113;PARIS 13;1650;1410;1388;5;BOVE;José;21;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;3;9;75113;PARIS 13;1650;1410;1388;6;VOYNET;Dominique;32;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;4;9;75113;PARIS 13;1554;1340;1318;9;NIHOUS;Frédéric;3;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;6;9;75113;PARIS 13;1559;1369;1349;10;LE PEN;Jean-Marie;56;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;8;9;75113;PARIS 13;1462;1286;1270;4;BAYROU;François;250;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;10;9;75113;PARIS 13;1332;1158;1150;12;SARKOZY;Nicolas;315;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;11;9;75113;PARIS 13;1349;1168;1156;9;NIHOUS;Frédéric;5;;;
Présidentielle 2007 - 1er Tour;22/04/2007;13;13;9;75113;PARIS 13;1574;1409;1392;5;BOVE;José;23;;;
