Législatives 2012 - 2ème Tour;17/06/2012;15;93;13;75115;PARIS 15;1364;834;824;2;ALAYRAC;Gilles;353;;;
Législatives 2012 - 2ème Tour;17/06/2012;16;59;4;75116;PARIS 16;1321;466;400;1;DEBRÉ;Bernard;400;;;
Législatives 2012 - 2ème Tour;17/06/2012;16;61;4;75116;PARIS 16;1338;484;431;1;DEBRÉ;Bernard;431;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;1;3;75117;PARIS 17;1320;757;746;1;PAPAREMBORDE;Valérie;290;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;35;10;75113;PARIS 13;1287;706;675;1;TIEU;Chenva;272;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;37;10;75113;PARIS 13;1706;839;801;1;TIEU;Chenva;245;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;43;10;75113;PARIS 13;1670;1012;966;1;TIEU;Chenva;277;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;10;11;75114;PARIS 14;1437;848;825;1;LECOQ;Jean-Pierre;317;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;35;11;75114;PARIS 14;1530;884;862;2;CHERKI;Pascal;567;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;49;10;75114;PARIS 14;1464;878;854;2;BAUPIN;Denis;499;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;52;10;75114;PARIS 14;1468;800;765;2;BAUPIN;Denis;481;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;19;12;75115;PARIS 15;1206;773;756;2;EDOU;Capucine;239;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;62;13;75115;PARIS 15;1458;886;875;2;ALAYRAC;Gilles;346;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;65;13;75115;PARIS 15;1289;827;815;1;LAMOUR;Jean-François;473;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;81;13;75115;PARIS 15;1515;963;945;1;LAMOUR;Jean-François;505;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;86;13;75115;PARIS 15;1228;778;764;1;LAMOUR;Jean-François;440;;;
